author,degree,betweenness,closeness,eigenvector
kinoshitajona,0.03125,0.0,0.09246575342465753,2.047196669206881e-05
David A. Harding,0.010416666666666666,0.0,0.10305343511450382,1.804618520103051e-05
Andrew Toth,0.041666666666666664,0.010964912280701754,0.10227272727272727,1.7084957437913617e-05
josibake,0.03125,0.003618421052631579,0.10150375939849623,1.611618079047859e-05
Kalle Alm,0.020833333333333332,0.0,0.09183673469387754,1.606528615628401e-05
William Swanson,0.010416666666666666,0.0,0.10714285714285714,1.601090110397984e-05
Christian Decker,0.010416666666666666,0.0,0.09712230215827339,1.463340327550828e-05
Karl-Johan Alm,0.010416666666666666,0.0,0.09712230215827339,1.463340327550828e-05
Thomas Kerin,0.03125,0.014912280701754385,0.09375,9.309447822776375e-06
Ruben Somsen,0.03125,0.00010964912280701755,0.08181818181818182,8.32400055221034e-06
Sebastian Falbesoner,0.020833333333333332,0.0,0.08132530120481928,5.469389545848437e-06
Mike Hearn,0.020833333333333332,0.0076754385964912285,0.08653846153846154,4.7432592208134395e-06
Nils Schneider,0.010416666666666666,0.0,0.08544303797468354,4.523482918781974e-06
Bastien Teinturier,0.010416666666666666,0.0,0.08544303797468354,4.523482918781974e-06
Jean-Pierre Rupp,0.020833333333333332,0.0,0.07584269662921347,2.5535656271855586e-06
Ruben de Vries,0.020833333333333332,0.0,0.07584269662921347,2.5535656271855586e-06
Gavin Andresen,0.010416666666666666,0.0,0.07068062827225131,1.0210073315736879e-06
Hugo Nguyen,0.041666666666666664,0.0,0.041666666666666664,3.353898395134989e-12
Peter Gray,0.041666666666666664,0.0,0.041666666666666664,3.353898395134989e-12
Marko Bencun,0.041666666666666664,0.0,0.041666666666666664,3.353898395134989e-12
Aaron Chen,0.041666666666666664,0.0,0.041666666666666664,3.353898395134989e-12
Rodolfo Novak,0.041666666666666664,0.0,0.041666666666666664,3.353898395134989e-12
Aaron Voisine,0.07291666666666666,0.004166666666666667,0.07407407407407407,5.859658461162675e-15
Sean Bowe,0.041666666666666664,0.0015350877192982456,0.05555555555555555,3.642359651452709e-15
Marek Palatinus,0.03125,0.0,0.05128205128205128,3.4391304948949985e-15
Pavol Rusnak,0.03125,0.0,0.05128205128205128,3.4391304948949985e-15
Justin Newton,0.03125,0.0,0.047619047619047616,3.323850180655526e-15
Matt David,0.03125,0.0,0.047619047619047616,3.323850180655526e-15
James MacWhyte,0.03125,0.0,0.047619047619047616,3.323850180655526e-15
Mike Caldwell,0.010416666666666666,0.0,0.041666666666666664,1.5572134062164141e-15
Daira Hopwood,0.010416666666666666,0.0,0.03508771929824561,9.679627775401914e-16
Manuel Araoz,0.020833333333333332,0.0,0.020833333333333332,2.9290376584956676e-43
Ryan X. Charles,0.020833333333333332,0.0,0.020833333333333332,2.9290376584956676e-43
Matias Alejo Garcia,0.020833333333333332,0.0,0.020833333333333332,2.9290376584956676e-43
Jeff Garzik,0.020833333333333332,0.0,0.020833333333333332,2.9290376584956676e-43
Tom Harding,0.020833333333333332,0.0,0.020833333333333332,2.9290376584956676e-43
Dagur Valberg Johannsson,0.020833333333333332,0.0,0.020833333333333332,2.9290376584956676e-43
Alex Akselrod,0.020833333333333332,0.0,0.020833333333333332,2.9290376584956676e-43
Olaoluwa Osuntokun,0.020833333333333332,0.0,0.020833333333333332,2.9290376584956676e-43
Jim Posen,0.020833333333333332,0.0,0.020833333333333332,2.9290376584956676e-43
Luke Dashjr,0.020833333333333332,0.0002192982456140351,0.020833333333333332,2.1882197407214265e-56
Shaolin Fry,0.010416666666666666,0.0,0.013888888888888888,1.5473050173903896e-56
Emil Engler,0.010416666666666666,0.0,0.013888888888888888,1.5473050173903896e-56
Amir Taaki,0.010416666666666666,0.0,0.010416666666666666,6.515514079914541e-68
Patrick Strateman,0.010416666666666666,0.0,0.010416666666666666,6.515514079914541e-68
Chris Belcher,0.010416666666666666,0.0,0.010416666666666666,6.515514079914541e-68
Thebora Kompanioni,0.010416666666666666,0.0,0.010416666666666666,6.515514079914541e-68
Bogdan Penkovsky,0.010416666666666666,0.0,0.010416666666666666,6.515514079914541e-68
Michael Dubrovsky,0.010416666666666666,0.0,0.010416666666666666,6.515514079914541e-68
Jimmy Song,0.010416666666666666,0.0,0.010416666666666666,6.515514079914541e-68
Justus Ranvier,0.010416666666666666,0.0,0.010416666666666666,6.515514079914541e-68
Aneesh Karve,0.010416666666666666,0.0,0.010416666666666666,6.515514079914541e-68
Ethan Kosakovsky,0.010416666666666666,0.0,0.010416666666666666,6.515514079914541e-68
Andrew Poelstra,0.010416666666666666,0.0,0.010416666666666666,6.515514079914541e-68
Leon Olsson Curr and Pearlwort Sneed,0.010416666666666666,0.0,0.010416666666666666,6.515514079914541e-68
Nicholas Gregory,0.010416666666666666,0.0,0.010416666666666666,6.515514079914541e-68
Omar Shibli,0.010416666666666666,0.0,0.010416666666666666,6.515514079914541e-68
Matthew Black,0.010416666666666666,0.0,0.010416666666666666,6.515514079914541e-68
Tony Cai,0.010416666666666666,0.0,0.010416666666666666,6.515514079914541e-68
CryptAxe,0.010416666666666666,0.0,0.010416666666666666,6.515514079914541e-68
Paul Sztorc,0.010416666666666666,0.0,0.010416666666666666,6.515514079914541e-68
Jan Čapek,0.010416666666666666,0.0,0.010416666666666666,6.515514079914541e-68
Pavel Moravec,0.010416666666666666,0.0,0.010416666666666666,6.515514079914541e-68
Michael Folkson,0.010416666666666666,0.0,0.010416666666666666,6.515514079914541e-68
Shinobius,0.010416666666666666,0.0,0.010416666666666666,6.515514079914541e-68
Greg Sanders,0.010416666666666666,0.0,0.010416666666666666,6.515514079914541e-68
James O'Beirne,0.010416666666666666,0.0,0.010416666666666666,6.515514079914541e-68
Armin Sabouri,0.010416666666666666,0.0,0.010416666666666666,6.515514079914541e-68
Ethan Heilman,0.010416666666666666,0.0,0.010416666666666666,6.515514079914541e-68
Alfred Hodler,0.010416666666666666,0.0,0.010416666666666666,6.515514079914541e-68
Clark Moody,0.010416666666666666,0.0,0.010416666666666666,6.515514079914541e-68
